@cat01,@cat02,@cat03,@area,@time,@unit,$
003,001,01047,00000,1801,千人,854
003,001,01047,00000,1901,千人,833
003,001,01048,00000,1601,千人,1007
003,001,01048,00000,1301,千人,985
003,001,01048,00000,1701,千人,932
003,001,01048,00000,1801,千人,894
003,001,01048,00000,1901,千人,854
003,001,01049,00000,1601,千人,987
003,001,01049,00000,1301,千人,1006
003,001,01049,00000,1701,千人,984
003,001,01049,00000,1801,千人,931
003,001,01049,00000,1901,千人,893
003,001,01050,00000,1601,千人,960
003,001,01050,00000,1301,千人,986
003,001,01050,00000,1701,千人,1005
003,001,01050,00000,1801,千人,983
003,001,01050,00000,1901,千人,930
003,001,01051,00000,1601,千人,932
003,001,01051,00000,1301,千人,959
003,001,01051,00000,1701,千人,984
003,001,01051,00000,1801,千人,1003
003,001,01051,00000,1901,千人,982
003,001,01052,00000,1601,千人,919
003,001,01052,00000,1301,千人,930
003,001,01052,00000,1701,千人,957
003,001,01052,00000,1801,千人,983
003,001,01052,00000,1901,千人,1002
003,001,01053,00000,1601,千人,897
003,001,01053,00000,1301,千人,917
003,001,01053,00000,1701,千人,929
003,001,01053,00000,1801,千人,956
003,001,01053,00000,1901,千人,981
003,001,01054,00000,1601,千人,895
003,001,01054,00000,1301,千人,895
003,001,01054,00000,1701,千人,916
003,001,01054,00000,1801,千人,927
003,001,01054,00000,1901,千人,955
003,001,01055,00000,1601,千人,701
003,001,01055,00000,1301,千人,893
003,001,01055,00000,1701,千人,894
003,001,01055,00000,1801,千人,914
003,001,01055,00000,1901,千人,925
003,001,01056,00000,1601,千人,863
003,001,01056,00000,1301,千人,700
003,001,01056,00000,1701,千人,891
003,001,01056,00000,1801,千人,891
003,001,01056,00000,1901,千人,912
003,001,01057,00000,1601,千人,809
003,001,01057,00000,1301,千人,861
003,001,01057,00000,1701,千人,699
003,001,01057,00000,1801,千人,889
003,001,01057,00000,1901,千人,890
003,001,01058,00000,1601,千人,789
003,001,01058,00000,1301,千人,807
003,001,01058,00000,1701,千人,859
003,001,01058,00000,1801,千人,697
003,001,01058,00000,1901,千人,887
003,001,01059,00000,1601,千人,764
003,001,01059,00000,1301,千人,787
003,001,01059,00000,1701,千人,805
003,001,01059,00000,1801,千人,856
003,001,01059,00000,1901,千人,695
003,001,01060,00000,1601,千人,749
003,001,01060,00000,1301,千人,762
003,001,01060,00000,1701,千人,785
003,001,01060,00000,1801,千人,802
003,001,01060,00000,1901,千人,855
003,001,01061,00000,1601,千人,755
003,001,01061,00000,1301,千人,747
003,001,01061,00000,1701,千人,760
003,001,01061,00000,1801,千人,782
003,001,01061,00000,1901,千人,800
003,001,01062,00000,1601,千人,769
003,001,01062,00000,1301,千人,753
003,001,01062,00000,1701,千人,744
003,001,01062,00000,1801,千人,757
003,001,01062,00000,1901,千人,780
003,001,01063,00000,1601,千人,749
003,001,01063,00000,1301,千人,766
003,001,01063,00000,1701,千人,751
003,001,01063,00000,1801,千人,742
003,001,01063,00000,1901,千人,754
003,001,01064,00000,1601,千人,728
003,001,01064,00000,1301,千人,746
003,001,01064,00000,1701,千人,763
003,001,01064,00000,1801,千人,748
003,001,01064,00000,1901,千人,739
003,001,01065,00000,1601,千人,765
003,001,01065,00000,1301,千人,725
003,001,01065,00000,1701,千人,743
003,001,01065,00000,1801,千人,760
003,001,01065,00000,1901,千人,745
003,001,01066,00000,1601,千人,788
003,001,01066,00000,1301,千人,762
003,001,01066,00000,1701,千人,722
003,001,01066,00000,1801,千人,740
003,001,01066,00000,1901,千人,757
003,001,01067,00000,1601,千人,789
003,001,01067,00000,1301,千人,784
003,001,01067,00000,1701,千人,758
003,001,01067,00000,1801,千人,718
003,001,01067,00000,1901,千人,736
003,001,01068,00000,1601,千人,839
003,001,01068,00000,1301,千人,785
003,001,01068,00000,1701,千人,780
003,001,01068,00000,1801,千人,754
003,001,01068,00000,1901,千人,715
003,001,01069,00000,1601,千人,886
003,001,01069,00000,1301,千人,834
003,001,01069,00000,1701,千人,780
003,001,01069,00000,1801,千人,776
003,001,01069,00000,1901,千人,750
003,001,01070,00000,1601,千人,936
003,001,01070,00000,1301,千人,880
003,001,01070,00000,1701,千人,829
003,001,01070,00000,1801,千人,776
003,001,01070,00000,1901,千人,771
003,001,01071,00000,1601,千人,1005
003,001,01071,00000,1301,千人,930
003,001,01071,00000,1701,千人,874
003,001,01071,00000,1801,千人,824
003,001,01071,00000,1901,千人,770
003,001,01072,00000,1601,千人,1098
003,001,01072,00000,1301,千人,998
003,001,01072,00000,1701,千人,923
003,001,01072,00000,1801,千人,868
003,001,01072,00000,1901,千人,817
003,001,01073,00000,1601,千人,1085
003,001,01073,00000,1301,千人,1089
003,001,01073,00000,1701,千人,990
003,001,01073,00000,1801,千人,915
003,001,01073,00000,1901,千人,861
003,001,01074,00000,1601,千人,1024
003,001,01074,00000,1301,千人,1075
003,001,01074,00000,1701,千人,1080
003,001,01074,00000,1801,千人,981
003,001,01074,00000,1901,千人,906
003,001,01075,00000,1601,千人,639
003,001,01075,00000,1301,千人,1014
003,001,01075,00000,1701,千人,1065
003,001,01075,00000,1801,千人,1068
003,001,01075,00000,1901,千人,971
003,001,01076,00000,1601,千人,687
003,001,01076,00000,1301,千人,632
003,001,01076,00000,1701,千人,1003
003,001,01076,00000,1801,千人,1052
003,001,01076,00000,1901,千人,1056
003,001,01077,00000,1601,千人,835
003,001,01077,00000,1301,千人,678
003,001,01077,00000,1701,千人,624
003,001,01077,00000,1801,千人,990
003,001,01077,00000,1901,千人,1038
003,001,01078,00000,1601,千人,800
003,001,01078,00000,1301,千人,823
003,001,01078,00000,1701,千人,668
003,001,01078,00000,1801,千人,615
003,001,01078,00000,1901,千人,975
003,001,01079,00000,1601,千人,815
003,001,01079,00000,1301,千人,788
003,001,01079,00000,1701,千人,810
003,001,01079,00000,1801,千人,657
003,001,01079,00000,1901,千人,605
003,001,01080,00000,1601,千人,782
003,001,01080,00000,1301,千人,801
003,001,01080,00000,1701,千人,773
003,001,01080,00000,1801,千人,795
003,001,01080,00000,1901,千人,645
003,001,01081,00000,1601,千人,702
003,001,01081,00000,1301,千人,766
003,001,01081,00000,1701,千人,784
003,001,01081,00000,1801,千人,757
003,001,01081,00000,1901,千人,778
003,001,01082,00000,1601,千人,600
003,001,01082,00000,1301,千人,686
003,001,01082,00000,1701,千人,748
003,001,01082,00000,1801,千人,765
003,001,01082,00000,1901,千人,738
003,001,01083,00000,1601,千人,629
003,001,01083,00000,1301,千人,584
003,001,01083,00000,1701,千人,667
003,001,01083,00000,1801,千人,727
003,001,01083,00000,1901,千人,743
003,001,01084,00000,1601,千人,629
003,001,01084,00000,1301,千人,609
003,001,01084,00000,1701,千人,565
003,001,01084,00000,1801,千人,645
003,001,01084,00000,1901,千人,704
003,001,01085,00000,1601,千人,612
003,001,01085,00000,1301,千人,607
003,001,01085,00000,1701,千人,587
003,001,01085,00000,1801,千人,543
003,001,01085,00000,1901,千人,621
003,001,01086,00000,1601,千人,565
003,001,01086,00000,1301,千人,587
003,001,01086,00000,1701,千人,582
003,001,01086,00000,1801,千人,561
003,001,01086,00000,1901,千人,520
003,001,01087,00000,1601,千人,513
003,001,01087,00000,1301,千人,538
003,001,01087,00000,1701,千人,559
003,001,01087,00000,1801,千人,552
003,001,01087,00000,1901,千人,533
003,001,01088,00000,1601,千人,489
003,001,01088,00000,1301,千人,485
003,001,01088,00000,1701,千人,508
003,001,01088,00000,1801,千人,526
003,001,01088,00000,1901,千人,521
003,001,01089,00000,1601,千人,448
003,001,01089,00000,1301,千人,459
003,001,01089,00000,1701,千人,453
003,001,01089,00000,1801,千人,474
003,001,01089,00000,1901,千人,491
003,001,01090,00000,1601,千人,403
003,001,01090,00000,1301,千人,415
003,001,01090,00000,1701,千人,424
003,001,01090,00000,1801,千人,418
003,001,01090,00000,1901,千人,437
003,001,01091,00000,1601,千人,350
003,001,01091,00000,1301,千人,369
003,001,01091,00000,1701,千人,379
003,001,01091,00000,1801,千人,386
003,001,01091,00000,1901,千人,381
003,001,01092,00000,1601,千人,309
003,001,01092,00000,1301,千人,316
003,001,01092,00000,1701,千人,332
003,001,01092,00000,1801,千人,340
003,001,01092,00000,1901,千人,346
003,001,01093,00000,1601,千人,267
003,001,01093,00000,1301,千人,275
003,001,01093,00000,1701,千人,280
003,001,01093,00000,1801,千人,293
003,001,01093,00000,1901,千人,300
003,001,01094,00000,1601,千人,211
003,001,01094,00000,1301,千人,234
003,001,01094,00000,1701,千人,239
003,001,01094,00000,1801,千人,242
003,001,01094,00000,1901,千人,254
003,001,01095,00000,1601,千人,174
003,001,01095,00000,1301,千人,179
003,001,01095,00000,1701,千人,199
003,001,01095,00000,1801,千人,203
003,001,01095,00000,1901,千人,206
003,001,01096,00000,1601,千人,136
003,001,01096,00000,1301,千人,145
003,001,01096,00000,1701,千人,147
003,001,01096,00000,1801,千人,166
003,001,01096,00000,1901,千人,168
003,001,01097,00000,1601,千人,101
003,001,01097,00000,1301,千人,109
003,001,01097,00000,1701,千人,116
003,001,01097,00000,1801,千人,117
003,001,01097,00000,1901,千人,135
003,001,01098,00000,1601,千人,76
003,001,01098,00000,1301,千人,79
003,001,01098,00000,1701,千人,85
003,001,01098,00000,1801,千人,89
003,001,01098,00000,1901,千人,90
003,001,01099,00000,1601,千人,56
003,001,01099,00000,1301,千人,58
003,001,01099,00000,1701,千人,59
003,001,01099,00000,1801,千人,63
003,001,01099,00000,1901,千人,66
003,001,01100,00000,1601,千人,39
003,001,01100,00000,1301,千人,42
003,001,01100,00000,1701,千人,42
003,001,01100,00000,1801,千人,43
003,001,01100,00000,1901,千人,44
003,001,01101,00000,1601,千人,71
003,001,01101,00000,1301,千人,75
003,001,01101,00000,1701,千人,77
003,001,01101,00000,1801,千人,77
003,001,01101,00000,1901,千人,77
003,002,01000,00000,1601,千人,63396
003,002,01000,00000,1301,千人,63094
003,002,01000,00000,1701,千人,62717
003,002,01000,00000,1801,千人,62291
003,002,01000,00000,1901,千人,61846
003,002,01001,00000,1601,千人,401
003,002,01001,00000,1301,千人,397
003,002,01001,00000,1701,千人,380
003,002,01001,00000,1801,千人,360
003,002,01001,00000,1901,千人,339
003,002,01002,00000,1601,千人,417
003,002,01002,00000,1301,千人,401
003,002,01002,00000,1701,千人,396
003,002,01002,00000,1801,千人,380
003,002,01002,00000,1901,千人,360
003,002,01003,00000,1601,千人,439
003,002,01003,00000,1301,千人,417
003,002,01003,00000,1701,千人,400
003,002,01003,00000,1801,千人,396
003,002,01003,00000,1901,千人,380
003,002,01004,00000,1601,千人,451
003,002,01004,00000,1301,千人,439
003,002,01004,00000,1701,千人,417
003,002,01004,00000,1801,千人,400
003,002,01004,00000,1901,千人,396
003,002,01005,00000,1601,千人,469
003,002,01005,00000,1301,千人,451
003,002,01005,00000,1701,千人,438
003,002,01005,00000,1801,千人,417
003,002,01005,00000,1901,千人,400
003,002,01006,00000,1601,千人,482
003,002,01006,00000,1301,千人,468
003,002,01006,00000,1701,千人,450
003,002,01006,00000,1801,千人,438
003,002,01006,00000,1901,千人,417
003,002,01007,00000,1601,千人,480
003,002,01007,00000,1301,千人,482
003,002,01007,00000,1701,千人,468
003,002,01007,00000,1801,千人,450
003,002,01007,00000,1901,千人,438
003,002,01008,00000,1601,千人,493
003,002,01008,00000,1301,千人,480
003,002,01008,00000,1701,千人,482
003,002,01008,00000,1801,千人,468
003,002,01008,00000,1901,千人,450
003,002,01009,00000,1601,千人,495
003,002,01009,00000,1301,千人,494
003,002,01009,00000,1701,千人,480
003,002,01009,00000,1801,千人,481
003,002,01009,00000,1901,千人,468
003,002,01010,00000,1601,千人,507
003,002,01010,00000,1301,千人,495
003,002,01010,00000,1701,千人,494
003,002,01010,00000,1801,千人,480
003,002,01010,00000,1901,千人,481
003,002,01011,00000,1601,千人,512
003,002,01011,00000,1301,千人,507
003,002,01011,00000,1701,千人,495
003,002,01011,00000,1801,千人,494
003,002,01011,00000,1901,千人,480
003,002,01012,00000,1601,千人,514
003,002,01012,00000,1301,千人,512
003,002,01012,00000,1701,千人,507
003,002,01012,00000,1801,千人,495
003,002,01012,00000,1901,千人,494
003,002,01013,00000,1601,千人,525
003,002,01013,00000,1301,千人,515
003,002,01013,00000,1701,千人,512
003,002,01013,00000,1801,千人,507
003,002,01013,00000,1901,千人,496
003,002,01014,00000,1601,千人,522
003,002,01014,00000,1301,千人,525
003,002,01014,00000,1701,千人,515
003,002,01014,00000,1801,千人,512
003,002,01014,00000,1901,千人,507
003,002,01015,00000,1601,千人,518
003,002,01015,00000,1301,千人,522
003,002,01015,00000,1701,千人,525
003,002,01015,00000,1801,千人,515
003,002,01015,00000,1901,千人,513
003,002,01016,00000,1601,千人,518
003,002,01016,00000,1301,千人,519
003,002,01016,00000,1701,千人,522
003,002,01016,00000,1801,千人,525
003,002,01016,00000,1901,千人,515
003,002,01017,00000,1601,千人,539
003,002,01017,00000,1301,千人,518
003,002,01017,00000,1701,千人,518
003,002,01017,00000,1801,千人,521
003,002,01017,00000,1901,千人,524
003,002,01018,00000,1601,千人,543
003,002,01018,00000,1301,千人,539
003,002,01018,00000,1701,千人,517
003,002,01018,00000,1801,千人,517
003,002,01018,00000,1901,千人,521
003,002,01019,00000,1601,千人,563
003,002,01019,00000,1301,千人,543
003,002,01019,00000,1701,千人,539
003,002,01019,00000,1801,千人,518
003,002,01019,00000,1901,千人,518
003,002,01020,00000,1601,千人,572
003,002,01020,00000,1301,千人,562
003,002,01020,00000,1701,千人,541
003,002,01020,00000,1801,千人,537
003,002,01020,00000,1901,千人,517
003,002,01021,00000,1601,千人,574
003,002,01021,00000,1301,千人,571
003,002,01021,00000,1701,千人,558
003,002,01021,00000,1801,千人,539
003,002,01021,00000,1901,千人,536
003,002,01022,00000,1601,千人,576
003,002,01022,00000,1301,千人,572
003,002,01022,00000,1701,千人,566
003,002,01022,00000,1801,千人,557
003,002,01022,00000,1901,千人,538
003,002,01023,00000,1601,千人,584
003,002,01023,00000,1301,千人,575
003,002,01023,00000,1701,千人,570
003,002,01023,00000,1801,千人,567
003,002,01023,00000,1901,千人,558
003,002,01024,00000,1601,千人,583
003,002,01024,00000,1301,千人,583
003,002,01024,00000,1701,千人,574
003,002,01024,00000,1801,千人,570
003,002,01024,00000,1901,千人,567
003,002,01025,00000,1601,千人,583
003,002,01025,00000,1301,千人,583
003,002,01025,00000,1701,千人,583
003,002,01025,00000,1801,千人,573
003,002,01025,00000,1901,千人,570
003,002,01026,00000,1601,千人,590
003,002,01026,00000,1301,千人,582
003,002,01026,00000,1701,千人,582
003,002,01026,00000,1801,千人,582
003,002,01026,00000,1901,千人,572
003,002,01027,00000,1601,千人,588
003,002,01027,00000,1301,千人,590
003,002,01027,00000,1701,千人,581
003,002,01027,00000,1801,千人,580
003,002,01027,00000,1901,千人,580
003,002,01028,00000,1601,千人,574
003,002,01028,00000,1301,千人,588
003,002,01028,00000,1701,千人,588
003,002,01028,00000,1801,千人,580
003,002,01028,00000,1901,千人,579
003,002,01029,00000,1601,千人,582
003,002,01029,00000,1301,千人,573
003,002,01029,00000,1701,千人,587
003,002,01029,00000,1801,千人,587
003,002,01029,00000,1901,千人,578
003,002,01030,00000,1601,千人,580
003,002,01030,00000,1301,千人,581
003,002,01030,00000,1701,千人,572
003,002,01030,00000,1801,千人,585
003,002,01030,00000,1901,千人,586
003,002,01031,00000,1601,千人,591
003,002,01031,00000,1301,千人,579
003,002,01031,00000,1701,千人,580
003,002,01031,00000,1801,千人,571
003,002,01031,00000,1901,千人,585
003,002,01032,00000,1601,千人,604
003,002,01032,00000,1301,千人,590
003,002,01032,00000,1701,千人,578
003,002,01032,00000,1801,千人,579
003,002,01032,00000,1901,千人,570
003,002,01033,00000,1601,千人,625
003,002,01033,00000,1301,千人,604
003,002,01033,00000,1701,千人,590
003,002,01033,00000,1801,千人,578
003,002,01033,00000,1901,千人,579
003,002,01034,00000,1601,千人,644
003,002,01034,00000,1301,千人,625
003,002,01034,00000,1701,千人,603
003,002,01034,00000,1801,千人,589
003,002,01034,00000,1901,千人,578
003,002,01035,00000,1601,千人,656
003,002,01035,00000,1301,千人,644
003,002,01035,00000,1701,千人,624
003,002,01035,00000,1801,千人,603
003,002,01035,00000,1901,千人,589
003,002,01036,00000,1601,千人,684
003,002,01036,00000,1301,千人,655
003,002,01036,00000,1701,千人,643
003,002,01036,00000,1801,千人,624
003,002,01036,00000,1901,千人,603
003,002,01037,00000,1601,千人,708
003,002,01037,00000,1301,千人,683
003,002,01037,00000,1701,千人,655
003,002,01037,00000,1801,千人,643
003,002,01037,00000,1901,千人,624
003,002,01038,00000,1601,千人,717
003,002,01038,00000,1301,千人,708
003,002,01038,00000,1701,千人,683
003,002,01038,00000,1801,千人,655
003,002,01038,00000,1901,千人,643
003,002,01039,00000,1601,千人,717
003,002,01039,00000,1301,千人,717
003,002,01039,00000,1701,千人,707
003,002,01039,00000,1801,千人,682
003,002,01039,00000,1901,千人,654
003,002,01040,00000,1601,千人,726
003,002,01040,00000,1301,千人,717
003,002,01040,00000,1701,千人,717
003,002,01040,00000,1801,千人,707
003,002,01040,00000,1901,千人,682
003,002,01041,00000,1601,千人,760
003,002,01041,00000,1301,千人,725
003,002,01041,00000,1701,千人,717
003,002,01041,00000,1801,千人,717
003,002,01041,00000,1901,千人,707
003,002,01042,00000,1601,千人,778
003,002,01042,00000,1301,千人,759
003,002,01042,00000,1701,千人,725
003,002,01042,00000,1801,千人,716
003,002,01042,00000,1901,千人,716
003,002,01043,00000,1601,千人,811
003,002,01043,00000,1301,千人,778
003,002,01043,00000,1701,千人,759
003,002,01043,00000,1801,千人,725
003,002,01043,00000,1901,千人,716
003,002,01044,00000,1601,千人,834
003,002,01044,00000,1301,千人,811
003,002,01044,00000,1701,千人,778
003,002,01044,00000,1801,千人,759
003,002,01044,00000,1901,千人,725
003,002,01045,00000,1601,千人,874
003,002,01045,00000,1301,千人,833
003,002,01045,00000,1701,千人,811
003,002,01045,00000,1801,千人,777
003,002,01045,00000,1901,千人,758
003,002,01046,00000,1601,千人,912
003,002,01046,00000,1301,千人,873
003,002,01046,00000,1701,千人,833
003,002,01046,00000,1801,千人,810
003,002,01046,00000,1901,千人,777
003,002,01047,00000,1601,千人,965
003,002,01047,00000,1301,千人,912
003,002,01047,00000,1701,千人,873
003,002,01047,00000,1801,千人,832
003,002,01047,00000,1901,千人,810
003,002,01048,00000,1601,千人,985
003,002,01048,00000,1301,千人,964
003,002,01048,00000,1701,千人,911
003,002,01048,00000,1801,千人,873
003,002,01048,00000,1901,千人,832
003,002,01049,00000,1601,千人,965
003,002,01049,00000,1301,千人,984
003,002,01049,00000,1701,千人,963
003,002,01049,00000,1801,千人,911
003,002,01049,00000,1901,千人,872
003,002,01050,00000,1601,千人,937
003,002,01050,00000,1301,千人,964
003,002,01050,00000,1701,千人,983
003,002,01050,00000,1801,千人,962
003,002,01050,00000,1901,千人,910
003,002,01051,00000,1601,千人,909
003,002,01051,00000,1301,千人,936
003,002,01051,00000,1701,千人,963
003,002,01051,00000,1801,千人,982
003,002,01051,00000,1901,千人,961
003,002,01052,00000,1601,千人,896
003,002,01052,00000,1301,千人,908
003,002,01052,00000,1701,千人,935
003,002,01052,00000,1801,千人,962
003,002,01052,00000,1901,千人,981
003,002,01053,00000,1601,千人,876
003,002,01053,00000,1301,千人,895
003,002,01053,00000,1701,千人,907
003,002,01053,00000,1801,千人,934
003,002,01053,00000,1901,千人,960
003,002,01054,00000,1601,千人,876
003,002,01054,00000,1301,千人,874
003,002,01054,00000,1701,千人,894
003,002,01054,00000,1801,千人,905
003,002,01054,00000,1901,千人,933
003,002,01055,00000,1601,千人,684
003,002,01055,00000,1301,千人,875
003,002,01055,00000,1701,千人,873
003,002,01055,00000,1801,千人,893
003,002,01055,00000,1901,千人,904
003,002,01056,00000,1601,千人,845
003,002,01056,00000,1301,千人,683
003,002,01056,00000,1701,千人,874
003,002,01056,00000,1801,千人,871
003,002,01056,00000,1901,千人,891
003,002,01057,00000,1601,千人,792
003,002,01057,00000,1301,千人,844
003,002,01057,00000,1701,千人,682
003,002,01057,00000,1801,千人,872
003,002,01057,00000,1901,千人,869
003,002,01058,00000,1601,千人,772
003,002,01058,00000,1301,千人,790
003,002,01058,00000,1701,千人,842
003,002,01058,00000,1801,千人,680
003,002,01058,00000,1901,千人,870
003,002,01059,00000,1601,千人,750
003,002,01059,00000,1301,千人,771
003,002,01059,00000,1701,千人,789
003,002,01059,00000,1801,千人,840
003,002,01059,00000,1901,千人,679
003,002,01060,00000,1601,千人,736
003,002,01060,00000,1301,千人,748
003,002,01060,00000,1701,千人,769
003,002,01060,00000,1801,千人,787
003,002,01060,00000,1901,千人,838
003,002,01061,00000,1601,千人,743
003,002,01061,00000,1301,千人,734
003,002,01061,00000,1701,千人,746
003,002,01061,00000,1801,千人,767
003,002,01061,00000,1901,千人,785
003,002,01062,00000,1601,千人,758
003,002,01062,00000,1301,千人,741
003,002,01062,00000,1701,千人,732
003,002,01062,00000,1801,千人,744
003,002,01062,00000,1901,千人,764
003,002,01063,00000,1601,千人,738
003,002,01063,00000,1301,千人,756
003,002,01063,00000,1701,千人,739
003,002,01063,00000,1801,千人,730
003,002,01063,00000,1901,千人,741
003,002,01064,00000,1601,千人,718
003,002,01064,00000,1301,千人,736
003,002,01064,00000,1701,千人,753
003,002,01064,00000,1801,千人,737
003,002,01064,00000,1901,千人,727
003,002,01065,00000,1601,千人,755
003,002,01065,00000,1301,千人,716
003,002,01065,00000,1701,千人,733
003,002,01065,00000,1801,千人,750
003,002,01065,00000,1901,千人,734
003,002,01066,00000,1601,千人,779
003,002,01066,00000,1301,千人,752
003,002,01066,00000,1701,千人,713
003,002,01066,00000,1801,千人,730
003,002,01066,00000,1901,千人,747
003,002,01067,00000,1601,千人,781
003,002,01067,00000,1301,千人,775
003,002,01067,00000,1701,千人,749
003,002,01067,00000,1801,千人,709
003,002,01067,00000,1901,千人,727
003,002,01068,00000,1601,千人,832
003,002,01068,00000,1301,千人,777
003,002,01068,00000,1701,千人,772
003,002,01068,00000,1801,千人,745
003,002,01068,00000,1901,千人,706
003,002,01069,00000,1601,千人,879
003,002,01069,00000,1301,千人,828
003,002,01069,00000,1701,千人,773
003,002,01069,00000,1801,千人,768
003,002,01069,00000,1901,千人,741
003,002,01070,00000,1601,千人,930
003,002,01070,00000,1301,千人,873
003,002,01070,00000,1701,千人,823
003,002,01070,00000,1801,千人,768
003,002,01070,00000,1901,千人,763
003,002,01071,00000,1601,千人,1000
003,002,01071,00000,1301,千人,924
003,002,01071,00000,1701,千人,868
003,002,01071,00000,1801,千人,817
003,002,01071,00000,1901,千人,763
003,002,01072,00000,1601,千人,1093
003,002,01072,00000,1301,千人,992
003,002,01072,00000,1701,千人,917
003,002,01072,00000,1801,千人,862
003,002,01072,00000,1901,千人,811
003,002,01073,00000,1601,千人,1080
003,002,01073,00000,1301,千人,1084
003,002,01073,00000,1701,千人,985
003,002,01073,00000,1801,千人,909
003,002,01073,00000,1901,千人,855
003,002,01074,00000,1601,千人,1019
003,002,01074,00000,1301,千人,1070
003,002,01074,00000,1701,千人,1074
003,002,01074,00000,1801,千人,976
003,002,01074,00000,1901,千人,901
003,002,01075,00000,1601,千人,635
003,002,01075,00000,1301,千人,1009
003,002,01075,00000,1701,千人,1059
003,002,01075,00000,1801,千人,1063
003,002,01075,00000,1901,千人,966
003,002,01076,00000,1601,千人,682
003,002,01076,00000,1301,千人,628
003,002,01076,00000,1701,千人,998
003,002,01076,00000,1801,千人,1047
003,002,01076,00000,1901,千人,1051
003,002,01077,00000,1601,千人,831
003,002,01077,00000,1301,千人,674
003,002,01077,00000,1701,千人,620
003,002,01077,00000,1801,千人,985
003,002,01077,00000,1901,千人,1033
003,002,01078,00000,1601,千人,796
003,002,01078,00000,1301,千人,819
003,002,01078,00000,1701,千人,664
003,002,01078,00000,1801,千人,611
003,002,01078,00000,1901,千人,971
003,002,01079,00000,1601,千人,811
003,002,01079,00000,1301,千人,784
003,002,01079,00000,1701,千人,806
003,002,01079,00000,1801,千人,653
003,002,01079,00000,1901,千人,601
003,002,01080,00000,1601,千人,779
003,002,01080,00000,1301,千人,797
003,002,01080,00000,1701,千人,770
003,002,01080,00000,1801,千人,791
003,002,01080,00000,1901,千人,641
003,002,01081,00000,1601,千人,699
003,002,01081,00000,1301,千人,763
003,002,01081,00000,1701,千人,780
003,002,01081,00000,1801,千人,753
003,002,01081,00000,1901,千人,774
003,002,01082,00000,1601,千人,597
003,002,01082,00000,1301,千人,683
003,002,01082,00000,1701,千人,745
003,002,01082,00000,1801,千人,761
003,002,01082,00000,1901,千人,735
003,002,01083,00000,1601,千人,626
003,002,01083,00000,1301,千人,581
003,002,01083,00000,1701,千人,664
003,002,01083,00000,1801,千人,724
003,002,01083,00000,1901,千人,740
003,002,01084,00000,1601,千人,627
003,002,01084,00000,1301,千人,607
003,002,01084,00000,1701,千人,562
003,002,01084,00000,1801,千人,642
003,002,01084,00000,1901,千人,701
003,002,01085,00000,1601,千人,610
003,002,01085,00000,1301,千人,605
003,002,01085,00000,1701,千人,585
003,002,01085,00000,1801,千人,541
003,002,01085,00000,1901,千人,619
003,002,01086,00000,1601,千人,563
003,002,01086,00000,1301,千人,585
003,002,01086,00000,1701,千人,580
003,002,01086,00000,1801,千人,559
003,002,01086,00000,1901,千人,517
003,002,01087,00000,1601,千人,511
003,002,01087,00000,1301,千人,537
003,002,01087,00000,1701,千人,557
003,002,01087,00000,1801,千人,550
003,002,01087,00000,1901,千人,531
003,002,01088,00000,1601,千人,488
003,002,01088,00000,1301,千人,483
003,002,01088,00000,1701,千人,506
003,002,01088,00000,1801,千人,524
003,002,01088,00000,1901,千人,519
003,002,01089,00000,1601,千人,446
003,002,01089,00000,1301,千人,457
003,002,01089,00000,1701,千人,452
003,002,01089,00000,1801,千人,472
003,002,01089,00000,1901,千人,489
003,002,01090,00000,1601,千人,402
003,002,01090,00000,1301,千人,414
003,002,01090,00000,1701,千人,423
003,002,01090,00000,1801,千人,417
003,002,01090,00000,1901,千人,436
003,002,01091,00000,1601,千人,350
003,002,01091,00000,1301,千人,368
003,002,01091,00000,1701,千人,378
003,002,01091,00000,1801,千人,385
003,002,01091,00000,1901,千人,380
003,002,01092,00000,1601,千人,309
003,002,01092,00000,1301,千人,316
003,002,01092,00000,1701,千人,331
003,002,01092,00000,1801,千人,339
003,002,01092,00000,1901,千人,345
003,002,01093,00000,1601,千人,267
003,002,01093,00000,1301,千人,275
003,002,01093,00000,1701,千人,279
003,002,01093,00000,1801,千人,292
003,002,01093,00000,1901,千人,299
003,002,01094,00000,1601,千人,210
003,002,01094,00000,1301,千人,233
003,002,01094,00000,1701,千人,238
003,002,01094,00000,1801,千人,242
003,002,01094,00000,1901,千人,253
003,002,01095,00000,1601,千人,174
003,002,01095,00000,1301,千人,179
003,002,01095,00000,1701,千人,199
003,002,01095,00000,1801,千人,202
003,002,01095,00000,1901,千人,205
003,002,01096,00000,1601,千人,135
003,002,01096,00000,1301,千人,144
003,002,01096,00000,1701,千人,147
003,002,01096,00000,1801,千人,165
003,002,01096,00000,1901,千人,168
003,002,01097,00000,1601,千人,100
003,002,01097,00000,1301,千人,109
003,002,01097,00000,1701,千人,116
003,002,01097,00000,1801,千人,117
003,002,01097,00000,1901,千人,135
003,002,01098,00000,1601,千人,76
003,002,01098,00000,1301,千人,79
003,002,01098,00000,1701,千人,85
003,002,01098,00000,1801,千人,89
003,002,01098,00000,1901,千人,90
003,002,01099,00000,1601,千人,56
003,002,01099,00000,1301,千人,58
003,002,01099,00000,1701,千人,59
003,002,01099,00000,1801,千人,63
003,002,01099,00000,1901,千人,66
003,002,01100,00000,1601,千人,39
003,002,01100,00000,1301,千人,41
